Date	number of bedrooms	number of bathrooms	living area	lot area	number of floors	waterfront present	number of views	condition of the house	grade of the house	Area of the house(excluding basement)	Area of the basement	Built Year	Renovation Year	Postal Code	Lattitude	Longitude	living_area_renov	lot_area_renov	Number of schools nearby	Distance from the airport	Price
42599	3	1.0	1500	4500	1.0	0	0	3	7	1120	380	1938	0	122007	52.9173	-114.575	1440	4500	1	60	578000
42551	3	2.0	1240	11172	1.0	0	0	3	7	1000	240	1984	0	122019	52.8664	-114.227	1330	14102	3	52	401000
42523	3	1.75	2880	18296	1.0	0	0	3	8	1580	1300	1958	0	122056	52.7181	-114.471	1380	9592	3	62	285000
42640	4	2.75	2810	5046	2.0	0	0	3	9	2810	0	2014	0	122024	52.5859	-114.212	3060	4934	3	52	531155
42538	3	3.0	3450	16200	2.0	0	0	3	10	3450	0	1983	0	122019	52.8619	-114.231	3130	12150	3	53	688000
42664	4	2.25	2060	4670	2.0	0	0	3	7	2060	0	1975	0	122033	52.9558	-114.367	2060	8155	1	54	439000
42600	4	2.5	2210	7214	2.0	0	0	3	8	2210	0	2003	0	122040	52.5854	-114.488	2270	7246	3	76	335000
42655	2	1.0	1190	5200	1.0	0	0	5	7	1190	0	1912	0	122028	52.9239	-114.538	1550	5100	3	75	470000
42532	3	2.25	2060	8640	1.0	0	0	4	8	2060	0	1966	0	122010	52.8834	-114.385	2030	9000	3	52	890000
42644	4	2.25	2050	169448	2.0	0	0	4	8	2050	0	1977	0	122035	52.5723	-114.253	2330	31100	2	67	299000
42678	4	1.75	1670	8856	1.0	0	2	3	7	1070	600	1955	0	122063	52.7356	-114.441	1660	8088	1	74	349170
42620	4	2.5	3300	10250	1.0	0	0	3	7	2390	910	1946	1991	122057	52.8173	-114.439	1950	6045	2	60	905000
42676	3	1.0	1070	8250	1.0	0	0	3	7	1070	0	1961	0	122023	52.5199	-114.382	1190	8250	1	66	164000
42634	4	4.5	3860	15246	2.0	0	4	3	11	2940	920	2004	0	122027	52.79	-114.351	3750	14790	2	60	1700000
42711	3	2.5	2290	5089	2.0	0	0	3	9	2290	0	2001	0	122027	52.7743	-114.362	2290	7984	3	74	585000
42599	3	2.5	2040	10033	1.0	0	0	4	8	1420	620	1974	0	122049	52.8675	-114.363	2260	10115	2	78	726000
42624	3	2.5	2280	6134	2.0	0	0	3	8	2280	0	2004	0	122008	52.7635	-114.044	2640	6167	2	53	470000
42719	4	2.5	2820	39413	2.0	0	0	4	9	2820	0	1989	0	122023	52.5364	-114.29	2910	39413	1	55	465000
42553	3	2.5	2250	5692	2.0	0	0	3	8	2250	0	2000	0	122052	52.7433	-114.569	1320	5390	2	80	445838
42503	3	2.0	2090	42689	1.5	0	0	3	7	2090	0	1959	1998	122062	52.5797	-114.134	1890	18276	3	70	499000
42616	4	3.0	2670	5000	2.0	0	2	3	7	2670	0	1916	1978	122064	52.8084	-114.567	2300	5000	1	51	550000
42504	4	2.5	2680	9185	2.0	0	0	3	9	2680	0	1989	0	122011	52.8038	-114.182	2810	8505	3	53	620000
42645	3	1.5	1530	7500	1.5	0	0	3	7	1530	0	1986	0	122024	52.5939	-114.245	2080	11250	1	51	265000
42627	4	1.75	1550	9899	1.0	0	0	4	7	1550	0	1967	0	122065	52.5883	-114.373	1500	11272	1	51	229900
42496	2	1.0	1010	3885	1.5	0	0	4	7	1010	0	1906	1990	122047	52.8524	-114.494	1770	4200	1	65	500000
42516	3	3.75	3250	5797	2.0	0	2	4	8	2370	880	1951	0	122032	52.8781	-114.595	1840	5797	1	52	967500
42544	2	1.0	1270	5000	1.0	0	0	3	8	1090	180	1949	0	122007	52.9128	-114.583	1640	5000	1	64	615000
42518	2	1.0	1500	4120	1.5	0	0	3	5	880	620	1928	0	122042	52.7157	-114.39	1300	4120	2	69	262000
42561	3	3.25	1380	1121	3.0	0	0	3	8	1380	0	2008	0	122028	52.8917	-114.539	1310	1405	2	69	475000
42672	3	1.0	1320	8100	1.0	0	0	3	6	880	440	1943	0	122031	52.6997	-114.541	1000	8100	2	65	268950
42596	4	2.5	2500	10330	2.0	0	0	3	10	2500	0	1992	0	122027	52.7895	-114.304	2710	8375	2	65	740000
42609	2	1.0	1270	8164	1.0	0	0	4	6	1270	0	1941	0	122022	52.9416	-114.501	1580	9095	2	65	390000
42648	3	2.0	2360	118483	1.0	0	0	3	8	2360	0	1981	0	122036	52.7895	-114.057	2660	91476	2	67	589000
42561	3	2.5	2350	9051	1.0	0	0	4	8	1570	780	1966	0	122018	52.5426	-114.554	2270	8748	3	51	235000
42631	3	2.5	1540	7280	1.0	0	0	3	7	1080	460	1974	0	122040	52.5402	-114.512	1220	6440	3	50	279000
42575	4	1.0	1350	9000	1.5	0	0	4	7	1350	0	1964	0	122028	52.9253	-114.522	1940	8000	1	57	430000
42666	4	2.5	2620	19864	2.0	0	0	4	8	2620	0	1984	0	122005	52.9314	-114.312	2500	13285	1	80	650000
42616	3	1.75	1680	7770	1.0	0	0	4	7	1680	0	1967	0	122049	52.8328	-114.357	1880	7770	2	60	530000
42615	3	2.25	2020	8379	2.0	0	0	3	7	2020	0	1994	0	122024	52.6128	-114.213	2020	8031	1	59	328000
42529	3	1.75	1330	6301	1.0	0	0	3	7	1330	0	1998	0	122072	52.5711	-114.409	1330	6144	3	50	236000
42657	2	2.5	980	1020	3.0	0	0	3	8	980	0	2008	0	122007	52.9144	-114.577	980	1023	1	65	329000
42692	3	1.5	1370	7500	1.0	0	0	3	7	1080	290	1958	0	122043	52.6467	-114.512	1400	7500	1	50	203000
42614	5	3.0	1980	3868	1.0	0	0	3	7	1220	760	1990	0	122051	52.7473	-114.465	1970	3868	2	80	333800
42627	3	1.75	1920	4000	1.0	0	0	3	7	1070	850	1950	0	122013	52.8692	-114.508	2280	4000	2	67	615000
42544	6	2.75	2840	8346	1.0	0	0	5	8	1420	1420	1961	0	122051	52.7818	-114.456	2250	8346	1	67	665000
42692	4	2.5	2680	8778	2.0	0	0	4	8	2680	0	1977	0	122027	52.7816	-114.351	2680	10020	1	60	788000
42552	3	1.0	1520	9030	1.0	0	0	3	7	1520	0	1956	0	122030	52.817	-114.324	1470	8712	2	71	415000
42663	3	2.5	1980	2975	3.0	0	2	3	8	1980	0	1993	0	122061	52.8594	-114.534	1980	3144	2	70	736000
42586	6	3.5	2580	13572	1.0	0	0	3	8	1290	1290	1987	0	122005	52.9096	-114.303	2020	11656	2	78	604000
42519	4	3.5	5550	28078	2.0	0	2	4	12	3350	2200	2000	0	122071	52.8695	-114.424	2980	19602	1	51	3710000
42558	2	2.0	2360	11340	1.5	0	0	3	9	2360	0	1997	0	122057	52.8135	-114.417	3030	11340	2	55	1090000
42567	4	2.5	2430	8000	2.0	0	0	3	9	2430	0	1992	0	122011	52.8014	-114.181	2760	8509	1	50	658100
42594	5	2.75	3600	9437	2.0	0	0	3	9	3600	0	2014	0	122015	52.7122	-114.321	3550	9421	3	56	679950
42606	3	1.75	1480	8009	1.0	0	0	3	7	980	500	1980	0	122066	52.5957	-114.47	1790	7678	1	67	268000
42539	5	3.0	3330	19126	2.0	0	0	4	11	2610	720	1977	0	122057	52.7785	-114.404	3330	16893	2	60	1190000
42537	3	3.5	4360	6240	2.0	0	3	3	10	2960	1400	2008	0	122028	52.9091	-114.544	1920	3910	1	50	1560000
42658	5	1.75	2040	8996	1.0	0	2	4	7	1020	1020	1962	0	122029	52.818	-114.308	1950	8270	2	55	561750
42525	4	2.25	2192	12128	2.0	0	0	3	8	2192	0	2006	0	122065	52.5944	-114.39	1914	4649	1	56	310000
42705	3	2.5	2370	9102	2.0	0	0	3	9	2370	0	1990	0	122018	52.5367	-114.584	2530	9883	3	57	330000
42595	3	2.25	1810	8158	1.0	0	0	3	8	1450	360	1984	0	122019	52.8558	-114.228	1740	9532	2	64	507000
42553	3	1.75	1630	1526	3.0	0	0	3	8	1630	0	2014	0	122028	52.8836	-114.544	1570	1274	1	66	609000
42550	2	1.5	1068	1758	2.0	0	0	3	7	1068	0	1990	0	122058	52.9827	-114.434	1078	1315	1	56	243000
42589	5	3.5	2760	3865	2.5	0	0	3	8	2760	0	2013	0	122053	52.7349	-114.36	2590	4587	1	77	424950
42659	3	2.25	1920	990	1.0	0	0	3	7	1240	680	1961	0	122029	52.8378	-114.318	1920	7700	3	62	465000
42571	4	3.0	3590	89640	2.0	0	0	3	10	3590	0	2005	0	122037	52.9857	-114.226	2790	54014	3	56	879000
42615	1	1.0	570	6000	1.0	0	0	2	5	570	0	1918	0	122016	52.7817	-114.575	1530	6000	1	80	310000
42614	5	1.0	1690	3240	1.5	0	0	3	7	1690	0	1914	0	122006	52.9046	-114.515	1230	4500	3	78	544500
42627	3	1.0	980	6530	1.0	0	0	3	7	980	0	1969	0	122033	52.9433	-114.403	1220	6723	1	52	307500
42596	4	2.5	3770	10893	2.0	0	2	3	11	3770	0	1997	0	122027	52.7946	-114.319	3710	9685	2	67	1040000
42631	3	1.0	920	3863	1.0	0	0	3	6	920	0	1970	0	122051	52.7824	-114.46	1080	5150	3	70	356000
42552	4	2.5	1780	5000	2.0	0	0	3	7	1780	0	1991	0	122043	52.6128	-114.492	1630	6000	3	75	175000
42579	2	2.5	1860	1716	2.0	0	0	3	7	1860	0	2003	0	122024	52.6147	-114.219	1860	6359	3	52	314950
42511	3	2.25	1470	1578	2.0	0	0	3	8	1090	380	2007	0	122016	52.7688	-114.577	1470	1668	2	64	432000
42525	3	1.75	1980	6250	1.0	0	1	5	7	1090	890	1910	0	122016	52.784	-114.575	1980	6250	2	58	564000
42669	4	2.0	2090	4000	1.0	0	0	3	7	1480	610	1951	0	122026	52.9051	-114.569	1510	5000	3	73	513000
42538	3	2.25	1720	9000	1.0	0	0	4	8	1320	400	1969	0	122018	52.5491	-114.573	1930	8000	1	73	274500
42634	3	2.0	2520	5980	1.0	0	0	3	8	1790	730	1957	0	122009	52.8067	-114.573	1590	5750	3	74	650000
42669	4	2.75	3030	18400	1.5	0	3	3	9	2360	670	1973	0	122033	52.9319	-114.433	3030	12486	3	71	901000
42711	5	2.25	3320	11350	1.0	0	0	5	8	1660	1660	1963	0	122057	52.8049	-114.403	3320	11085	2	65	989900
42643	3	2.0	1680	8487	1.0	0	0	3	7	1680	0	1993	0	122068	52.4259	-114.2	2080	8560	3	54	305000
42612	5	3.25	4100	7578	2.0	0	2	3	10	4100	0	2011	0	122020	52.8255	-114.164	3710	8156	1	76	890000
42513	4	2.5	3670	7000	2.0	0	0	3	10	3670	0	2005	0	122020	52.8154	-114.27	3680	7437	3	59	820000
42641	4	2.5	2390	9600	2.0	0	0	3	7	2390	0	1996	0	122062	52.5589	-114.191	1900	9603	1	55	314500
42650	3	1.5	1420	8580	1.0	0	0	3	6	1420	0	1962	0	122018	52.5376	-114.552	1200	8580	2	50	224097
42579	3	2.5	2960	69351	2.0	1	3	4	9	2960	0	1990	0	122069	52.63	-114.61	2350	41433	2	68	750000
42733	3	2.75	2700	22343	1.5	0	1	4	10	2700	0	1977	0	122057	52.8006	-114.399	3390	15682	1	57	1060000
42614	4	3.0	2900	15535	1.0	0	2	4	7	1870	1030	1961	0	122029	52.842	-114.309	2330	10217	3	50	650000
42732	2	1.75	1180	904	2.0	0	0	3	10	780	400	2014	0	122013	52.8696	-114.519	1380	3610	1	56	659000
42526	3	1.5	1900	5000	1.5	0	0	3	7	1640	260	1926	0	122006	52.9079	-114.484	2090	5000	2	57	550000
42707	4	2.25	2270	8480	1.0	0	0	5	8	1310	960	1973	0	122027	52.7748	-114.364	1910	9050	2	69	527500
42601	3	2.25	1610	5159	2.0	0	0	3	7	1610	0	1985	0	122011	52.7975	-114.209	1610	5210	3	64	449950
42574	4	1.75	1730	5922	2.0	0	0	5	7	1730	0	1949	0	122022	52.9488	-114.511	1700	6127	2	57	446000
42718	4	2.5	2300	9900	1.0	0	2	3	8	1600	700	1961	0	122016	52.7556	-114.575	2510	7500	1	50	740000
42652	2	1.0	1160	17635	1.0	1	4	3	6	1160	0	1945	0	122063	52.7417	-114.438	1510	13122	1	72	700000
42635	3	2.0	2300	5000	1.0	0	0	4	8	1150	1150	1938	0	122032	52.8821	-114.603	2300	5000	2	65	650000
42575	4	2.75	2160	4205	1.0	0	3	3	7	1080	1080	1969	0	122022	52.9381	-114.466	2450	6014	2	55	590000
42672	2	1.0	800	3090	1.0	0	0	4	6	800	0	1925	0	122051	52.7818	-114.467	1400	3090	1	77	339950
42638	3	2.0	1500	8086	1.0	0	0	3	7	1060	440	1981	0	122012	52.7884	-114.271	1550	8086	1	69	425000
42664	3	2.0	1800	5000	2.0	0	0	5	7	1600	200	1925	0	122016	52.7747	-114.579	1640	5000	2	72	575000
42594	3	2.5	2160	35912	2.0	0	0	3	8	2160	0	1982	0	122037	52.9573	-114.273	2230	35244	2	56	475000
42690	4	2.0	2240	7085	1.5	0	0	3	7	2240	0	1944	1992	122022	52.9609	-114.495	1440	7085	1	75	395000
42504	3	1.5	1340	10224	1.0	0	0	4	7	1340	0	1956	0	122027	52.8052	-114.347	1340	10440	3	65	417000
42565	3	2.5	2620	11056	2.0	0	0	3	9	2620	0	1988	0	122017	52.9678	-114.408	2560	8688	3	56	557500
42575	4	1.75	2390	12000	1.0	0	0	3	8	1470	920	1979	0	122005	52.9361	-114.353	2110	12000	1	63	650000
42526	4	3.5	4280	9583	2.0	0	0	3	11	4280	0	2005	0	122048	52.8279	-114.387	2360	10031	1	55	1600000
42608	4	2.5	2280	4602	2.0	0	0	3	8	2280	0	2003	0	122020	52.8195	-114.209	2280	4193	2	65	565000
42629	2	1.75	1800	224769	1.0	0	0	3	7	1420	380	1950	2008	122024	52.6627	-114.25	1620	112384	1	55	400000
42715	2	2.25	1360	1336	3.0	0	0	3	8	1360	0	2008	0	122026	52.9014	-114.582	1280	1295	3	64	479950
42663	4	2.25	1800	9350	1.0	0	0	3	8	1800	0	1969	0	122023	52.5259	-114.381	2060	8800	2	66	225000
42519	4	2.5	2910	5000	2.0	0	0	3	8	2910	0	2002	0	122035	52.6082	-114.317	2740	5045	3	62	395000
42588	4	2.5	1930	8336	2.0	0	0	3	8	1930	0	1995	0	122067	52.6316	-114.356	2280	7959	1	75	319000
42638	3	3.0	4610	8400	2.0	0	2	3	8	2790	1820	1947	1999	122054	52.8154	-114.482	2160	5000	1	70	1250000
42529	2	1.0	740	5995	1.0	0	0	4	7	740	0	1949	0	122038	52.9591	-114.527	1140	5995	1	71	304700
42638	3	1.0	1040	8410	1.0	0	0	3	7	1040	0	1942	2014	122070	52.683	-114.479	1350	8410	3	72	245990
42558	3	1.0	1650	6400	1.0	0	0	4	7	980	670	1954	0	122034	52.75	-114.555	1230	6400	2	73	371500
42565	3	1.0	1160	6132	1.0	0	0	4	7	1160	0	1958	0	122053	52.7315	-114.363	1280	6132	1	53	237000
42734	4	2.75	1810	7350	1.0	0	0	4	7	1200	610	1980	0	122065	52.6003	-114.361	1750	7350	1	73	272000
42568	3	2.25	3130	65775	2.0	0	0	4	8	3130	0	1978	0	122012	52.7762	-114.275	3130	72309	1	64	710000
42641	2	1.0	880	6650	1.0	0	0	5	6	880	0	1918	0	122007	52.9214	-114.562	1250	6650	2	57	416000
42691	3	1.75	2820	8879	1.0	0	0	5	7	1540	1280	1920	1957	122052	52.7394	-114.566	1640	7850	1	75	456700
42672	3	3.0	1560	2091	3.0	0	0	3	8	1560	0	2006	0	122028	52.8904	-114.542	1530	2091	3	67	598500
42691	5	3.25	4115	7910	2.0	0	0	3	9	4115	0	2014	0	122045	52.9147	-114.206	3950	6765	1	75	988830
42551	3	2.5	2375	4094	2.0	0	0	3	9	2375	0	2002	0	122005	52.8927	-114.276	2095	4442	2	67	712000
42558	3	1.0	1350	8700	1.5	0	0	3	6	1350	0	1942	0	122070	52.6797	-114.479	1300	8700	3	78	160000
42509	3	1.5	1650	9936	1.0	0	0	3	7	1090	560	1967	0	122040	52.5585	-114.518	1560	9890	3	74	219950
42564	5	2.5	2990	7500	1.0	0	2	3	9	1800	1190	1972	0	122050	53.0007	-114.559	2800	9860	1	71	575000
42546	5	2.0	2280	19000	1.5	0	0	3	6	2280	0	1924	0	122031	52.6983	-114.549	1790	11800	2	59	365000
42676	4	4.0	4500	11795	2.0	0	0	3	12	4500	0	1991	0	122012	52.7833	-114.288	3930	11576	3	74	1520000
42712	4	1.5	1710	4600	1.5	0	0	3	7	1710	0	1924	0	122006	52.9147	-114.508	1740	4455	2	65	495800
42678	5	2.75	3210	8001	2.0	0	0	3	9	3210	0	2014	0	122019	52.8235	-114.251	3190	6624	2	53	924000
42622	2	1.0	1140	10404	1.0	0	0	3	5	1140	0	1935	0	122014	52.9797	-114.476	2200	11550	2	78	275000
42559	3	2.25	1980	8755	1.0	0	0	4	7	1300	680	1963	0	122043	52.6222	-114.511	2030	8671	1	73	309000
42679	3	2.5	2110	208737	2.0	0	3	3	9	2110	0	1977	0	122023	52.4974	-114.262	2390	125017	1	70	500000
42679	4	3.5	2510	3763	2.0	0	0	3	8	1990	520	2013	0	122005	52.9302	-114.293	2560	3820	1	68	680000
42657	2	1.0	2160	2192	1.0	0	0	5	8	1170	990	1925	0	122003	52.8664	-114.561	1150	2152	3	52	625000
42671	3	2.25	1780	8050	1.0	0	0	4	7	1230	550	1979	0	122005	52.9277	-114.316	1780	7200	2	61	495000
42550	4	2.75	3330	9143	2.0	0	0	4	10	3330	0	1995	0	122010	52.9121	-114.38	2390	9143	1	71	1100000
42498	3	1.75	1750	11340	1.0	0	1	4	7	1300	450	1987	0	122019	52.8399	-114.248	2310	11340	3	76	491300
42649	6	4.5	3900	9100	2.0	0	0	3	8	2870	1030	1979	0	122005	52.8912	-114.327	2080	9216	3	54	650000
42704	5	3.0	2640	5096	2.0	0	0	3	10	2640	0	2009	0	122006	52.9109	-114.478	1610	5217	3	57	910000
42530	5	4.0	3760	28040	2.0	0	0	3	10	3760	0	1983	0	122010	52.8789	-114.373	3430	35096	3	61	1030000
42552	3	2.0	1110	7231	1.0	0	0	4	7	1110	0	1991	0	122067	52.6336	-114.381	1550	7245	2	54	223000
42575	4	1.75	4060	5500	2.0	0	0	5	9	2660	1400	1924	0	122013	52.8737	-114.511	3320	5500	1	57	1300000
42705	3	2.25	1900	8125	1.0	0	0	3	7	1540	360	1969	0	122046	52.6864	-114.352	1480	8284	3	56	340000
42581	3	2.0	1340	2550	2.0	0	0	3	7	1340	0	1984	0	122007	52.9093	-114.57	1370	5100	2	74	495000
42529	4	1.75	2240	9886	1.5	0	0	4	7	2240	0	1965	0	122029	52.8594	-114.306	1540	8040	3	55	500000
42517	3	1.75	1210	8075	1.0	0	0	4	6	1210	0	1983	0	122039	52.4966	-114.444	1310	8025	1	62	215000
42621	4	3.25	2110	3000	2.0	0	0	3	8	2110	0	2001	0	122006	52.9069	-114.518	1780	4000	3	61	796000
42512	4	2.5	2560	10400	1.0	0	0	4	7	1280	1280	1965	0	122012	52.7525	-114.23	1740	11050	2	70	440000
42694	3	1.75	1520	7252	1.0	0	0	3	7	1140	380	1975	0	122021	52.9658	-114.365	1910	7820	3	66	405000
42580	3	1.0	1560	3960	1.5	0	0	4	7	1560	0	1907	0	122054	52.8236	-114.491	1280	3960	1	63	595000
42572	6	4.5	3300	7480	2.0	0	0	3	8	3300	0	1980	0	122005	52.9096	-114.294	2470	7561	1	67	510000
42672	3	1.0	1560	5225	1.5	0	0	3	7	1260	300	1927	0	122051	52.7854	-114.469	1560	5322	3	57	430000
42635	4	3.25	3980	10249	2.0	0	0	3	10	3980	0	2011	0	122048	52.8173	-114.386	2450	10912	2	77	1770000
42508	2	2.25	1540	958	3.0	0	0	3	9	1540	0	2007	0	122044	52.8479	-114.508	1410	958	3	79	640000
42635	5	2.5	2300	28480	2.0	0	0	3	6	2300	0	1994	0	122045	52.8703	-114.154	1880	26720	3	62	475000
42692	3	1.0	1630	8146	1.0	0	0	3	7	1630	0	1952	0	122022	52.9593	-114.48	1480	8146	2	63	415000
42571	4	2.25	2470	7698	2.0	0	0	3	8	2470	0	1983	0	122046	52.6706	-114.331	2330	7986	3	76	359900
42680	3	2.25	2900	35273	2.0	0	0	3	9	2900	0	1986	0	122024	52.6313	-114.22	2510	38487	1	64	485000
42573	4	2.25	1860	9576	1.0	0	0	3	7	1400	460	1962	0	122066	52.5912	-114.474	1860	9576	1	57	249000
42729	3	1.75	1330	14560	1.0	0	0	3	7	1330	0	1983	0	122005	52.8899	-114.325	1510	9890	2	54	475000
42589	4	2.5	2910	9131	2.0	0	0	3	10	2910	0	2014	0	122010	52.9126	-114.376	1880	11212	1	79	1040000
42705	3	2.75	2160	4086	1.0	0	0	3	7	1380	780	1987	0	122064	52.7652	-114.57	1300	4080	3	71	528000
42532	5	3.0	1880	1716	1.0	0	0	3	7	1100	780	1997	0	122034	52.7753	-114.553	1640	5000	3	60	310000
42602	4	2.5	2120	7820	1.0	0	0	3	8	1280	840	1975	0	122005	52.9043	-114.335	2350	8605	2	64	490000
42603	4	2.0	1770	8890	1.0	0	0	5	6	1770	0	1949	0	122031	52.6889	-114.543	1010	7620	2	58	355000
42719	5	4.0	4660	9900	2.0	0	2	4	9	2600	2060	1979	0	122053	52.7435	-114.39	3380	9900	3	56	739000
42733	4	1.0	1540	7350	1.0	0	0	4	6	770	770	1969	0	122018	52.5618	-114.53	910	8000	2	56	160000
42711	5	3.25	3510	10930	2.0	0	0	3	9	3510	0	2013	0	122010	52.9214	-114.4	1970	7488	3	79	1010000
42571	2	1.0	700	7303	1.0	0	0	5	5	700	0	1953	0	122053	52.7234	-114.356	960	6060	1	68	209995
42558	4	2.5	2200	8065	2.0	0	0	3	7	2200	0	1998	0	122067	52.6342	-114.403	2641	8535	3	52	300000
42525	5	3.0	2440	4750	1.0	0	0	3	9	1450	990	2006	0	122059	52.7785	-114.492	1420	5940	3	61	495000
42658	3	1.0	1560	8232	1.0	0	0	3	7	1560	0	1952	0	122048	52.853	-114.395	1930	8286	2	56	915000
42495	5	3.5	3480	36615	2.0	0	0	4	8	2490	990	1983	0	122020	52.8041	-114.24	2540	35910	3	66	650000
42510	2	1.75	1890	8400	2.0	0	0	3	8	1890	0	1987	0	122048	52.8444	-114.401	2180	12825	1	78	1070000
42599	4	3.25	2760	4104	2.0	0	0	3	8	1900	860	2014	0	122053	52.7586	-114.377	2760	5186	2	69	641000
42498	2	2.0	1150	6634	1.0	0	0	3	7	860	290	1940	0	122006	52.9301	-114.499	1680	6892	3	67	445000
42539	2	1.0	1260	4377	1.0	0	0	4	7	1260	0	1947	0	122028	52.9288	-114.544	1420	6376	3	77	405000
42595	3	2.25	2990	216057	2.0	0	0	3	9	2990	0	1994	0	122055	52.984	-114.132	2840	215622	1	58	500000
42491	4	2.0	1480	8625	1.0	0	0	4	7	1480	0	1974	0	122042	52.692	-114.383	2130	8502	1	60	260000
42648	4	2.25	2810	25990	2.0	0	0	3	8	1860	950	1959	0	122039	52.5293	-114.483	2020	16140	1	53	571500
42650	5	3.0	2680	8410	2.0	0	0	3	8	1810	870	1990	0	122046	52.6701	-114.316	1860	8410	3	79	375000
42568	3	2.5	1400	7508	2.0	0	0	4	7	1400	0	1987	0	122033	52.9533	-114.357	1710	7700	2	56	430000
42595	4	2.5	2040	7800	2.0	0	0	3	7	2040	0	2003	0	122056	52.703	-114.483	1860	10954	2	50	294000
42524	1	0.75	560	12120	1.0	0	0	3	4	560	0	1967	0	122041	52.905	-114.044	1300	19207	2	61	299000
42708	2	1.75	2060	2700	1.0	0	0	3	7	1030	1030	1929	0	122006	52.9156	-114.502	1390	2700	3	76	485000
42606	3	2.25	1920	11500	1.0	0	0	3	8	1920	0	1972	2000	122027	52.7798	-114.378	2260	8866	3	51	515000
42692	3	2.0	1770	1800	3.0	0	0	3	8	1770	0	1999	0	122044	52.8402	-114.504	1890	3200	1	62	690000
42671	3	2.5	1350	187313	1.0	0	0	4	7	1350	0	1997	0	122037	52.9669	-114.239	2310	49222	1	79	600000
42638	4	2.5	2400	4596	2.0	0	0	3	8	2400	0	2004	0	122039	52.5658	-114.455	2230	4763	3	67	280000
42720	4	2.25	2370	4950	1.0	0	0	3	8	1660	710	1976	0	122010	52.8797	-114.384	2350	9588	1	57	670000
42560	2	2.5	2410	102366	1.0	0	0	4	7	1940	470	1912	1989	122036	52.7929	-114.108	2460	310582	1	55	600000
42635	4	3.75	4475	20424	2.0	1	4	3	12	2659	1816	1999	0	122010	52.8946	-114.398	4340	5250	2	59	2570000
42566	3	2.25	1550	1469	3.0	0	0	3	8	1550	0	2004	0	122028	52.9211	-114.531	1520	1465	3	53	430000
42543	3	2.25	1780	7280	1.0	0	2	3	7	1340	440	1972	0	122033	52.953	-114.405	2060	7280	1	56	449500
42644	4	2.25	3440	14237	2.0	0	0	3	9	3440	0	1982	0	122037	52.9541	-114.255	3250	18365	2	55	725000
42504	3	1.5	1490	8475	1.0	0	0	4	7	1490	0	1963	0	122005	52.8871	-114.323	1490	8540	1	70	412500
42634	3	1.75	1530	14633	1.0	0	0	3	7	1100	430	1977	0	122005	52.9249	-114.309	1780	8100	1	70	500000
42567	3	1.75	2080	12522	1.0	0	0	5	6	2080	0	1950	0	122039	52.497	-114.44	1690	11200	3	64	249900
42539	3	2.0	1430	6000	1.0	0	0	5	7	1430	0	1945	0	122014	52.9864	-114.506	1630	6315	2	77	352450
42594	2	1.75	2090	11317	1.0	0	0	5	7	1090	1000	1931	0	122070	52.6894	-114.469	1940	11317	1	58	275000
42502	5	4.75	3830	35000	1.0	0	0	3	8	2130	1700	1976	0	122037	52.9897	-114.269	2750	36150	2	61	480000
42501	4	2.5	2380	7066	2.0	0	0	4	7	2380	0	1997	0	122067	52.6282	-114.362	2310	8127	1	54	357000
42523	3	2.0	1360	5120	1.5	0	0	4	6	910	450	1924	0	122009	52.7887	-114.583	1440	5120	2	58	430000
42629	3	2.5	1680	4584	2.0	0	0	3	7	1680	0	2003	0	122053	52.7094	-114.372	2160	4621	1	75	320000
42609	3	2.25	1620	1062	3.0	0	0	3	8	1620	0	2014	0	122044	52.8351	-114.494	1560	1728	2	58	490000
42551	4	4.75	3970	9778	2.0	0	2	4	11	3390	580	1928	0	122003	52.8612	-114.556	3970	8460	3	63	2300000
42606	4	4.0	4320	8709	2.0	0	0	3	11	3190	1130	2006	0	122012	52.7669	-114.26	4010	8321	2	73	1050000
42540	4	2.5	2040	21781	2.0	0	0	3	8	2040	0	1994	0	122041	52.8758	-114.094	2410	21781	2	53	443500
42606	5	3.5	3150	4120	2.0	0	0	3	8	2460	690	1911	2007	122006	52.9054	-114.505	2080	4160	2	71	850000
42560	4	2.0	1560	7500	1.0	0	0	4	7	1560	0	1968	0	122033	52.9581	-114.371	1730	7500	2	60	439000
42669	3	1.75	2440	10179	1.0	0	0	4	7	1220	1220	1962	0	122043	52.6418	-114.504	1650	9711	3	56	280500
42523	6	1.5	2550	33740	1.0	0	0	4	8	1750	800	1958	0	122018	52.5522	-114.552	2010	28200	1	59	375900
42670	4	3.0	3520	128502	2.0	0	2	4	10	3520	0	1981	0	122021	52.9748	-114.307	3260	79714	1	56	1400000
42525	4	1.75	1830	29110	2.0	0	0	3	8	1230	600	1990	0	122057	52.7749	-114.405	3630	16488	1	54	610000
42672	4	3.0	2390	4000	1.5	0	0	5	8	1460	930	1931	0	122028	52.9157	-114.521	1670	4000	2	77	845000
42614	3	3.5	3190	10223	2.0	0	0	3	10	2560	630	1994	0	122005	52.9268	-114.292	3120	9735	3	68	795000
42620	4	1.75	1680	9244	2.0	0	0	3	8	1680	0	1991	0	122031	52.6912	-114.542	1840	9387	1	50	359000
42585	3	1.0	980	7296	1.0	0	0	3	7	980	0	1967	0	122033	52.9592	-114.421	1280	7296	3	70	375000
